date,currency,rate_to_usd
2023-09-05,PLN,0.23255772
2023-09-06,PLN,0.23256008
2023-09-07,PLN,0.23255782
2023-09-08,PLN,0.23255964
2023-09-11,PLN,0.23255722
2023-09-12,PLN,0.23255915
2023-09-13,PLN,0.23256037
2023-09-14,PLN,0.2325549
2023-09-15,PLN,0.23255001
2023-09-16,PLN,0.23259936
2023-09-18,PLN,0.23255794
2023-09-19,PLN,0.23255918
2023-09-20,PLN,0.23255811
2023-09-21,PLN,0.23254978
2023-09-22,PLN,0.23255775
2023-09-25,PLN,0.23255786
2023-09-26,PLN,0.23256019
2023-09-27,PLN,0.23255641
2023-09-28,PLN,0.23255765
2023-09-29,PLN,0.23255636
2023-10-02,PLN,0.23474251
2023-10-03,PLN,0.23474455
2023-10-04,PLN,0.23474328
2023-10-05,PLN,0.23474088
2023-10-06,PLN,0.23473306
2023-10-09,PLN,0.23474176
2023-10-10,PLN,0.23473623
2023-10-11,PLN,0.2347412
2023-10-12,PLN,0.23474134
2023-10-13,PLN,0.234735
2023-10-16,PLN,0.23475311
2023-10-17,PLN,0.23474267
2023-10-18,PLN,0.23474179
2023-10-19,PLN,0.23474723
2023-10-20,PLN,0.2347416
2023-10-23,PLN,0.23474131
2023-10-24,PLN,0.23474301
2023-10-25,PLN,0.23474532
2023-10-26,PLN,0.23474175
2023-10-27,PLN,0.23474227
2023-10-29,PLN,0.23474824
2023-10-30,PLN,0.23474238
2023-10-31,PLN,0.23474018
2023-11-01,PLN,0.24631979
2023-11-02,PLN,0.24630559
2023-11-03,PLN,0.24630597
2023-11-04,PLN,0.24632839
2023-11-06,PLN,0.24630417
2023-11-07,PLN,0.2463053
2023-11-08,PLN,0.2463073
2023-11-09,PLN,0.24630531
2023-11-13,PLN,0.24630625
2023-11-14,PLN,0.24630594
2023-11-15,PLN,0.24630476
2023-11-16,PLN,0.24630626
2023-11-17,PLN,0.24631258
2023-11-18,PLN,0.24632793
2023-11-19,PLN,0.24630584
2023-11-20,PLN,0.24630526
2023-11-21,PLN,0.24630758
2023-11-22,PLN,0.24630814
2023-11-23,PLN,0.24630478
2023-11-24,PLN,0.24631106
2023-11-27,PLN,0.24630676
2023-11-28,PLN,0.24630665
2023-11-29,PLN,0.24630625
2023-11-30,PLN,0.24630704
2023-12-01,PLN,0.25252593
2023-12-04,PLN,0.25252618
2023-12-05,PLN,0.25252571
2023-12-06,PLN,0.25252514
2023-12-07,PLN,0.25252424
2023-12-08,PLN,0.25252509
2023-12-11,PLN,0.25252616
2023-12-12,PLN,0.2525277
2023-12-13,PLN,0.25252448
2023-12-14,PLN,0.25252773
2023-12-15,PLN,0.25253045
2023-12-18,PLN,0.25253255
2023-12-19,PLN,0.25252538
2023-12-20,PLN,0.25252599
2023-12-21,PLN,0.25252626
2023-12-22,PLN,0.25252608
2023-12-27,PLN,0.25252673
2023-12-28,PLN,0.25252529
2023-12-29,PLN,0.25252734
2024-01-01,PLN,0.24937045
2024-01-02,PLN,0.24937619
2024-01-03,PLN,0.24937507
2024-01-04,PLN,0.24937563
2024-01-05,PLN,0.24936928
2024-01-07,PLN,0.24937777
2024-01-08,PLN,0.24937517
2024-01-09,PLN,0.24937694
2024-01-10,PLN,0.24937485
2024-01-11,PLN,0.24937455
2024-01-12,PLN,0.24937497
2024-01-15,PLN,0.24937644
2024-01-16,PLN,0.24937651
2024-01-17,PLN,0.24937774
2024-01-18,PLN,0.24937553
2024-01-19,PLN,0.2493736
2024-01-22,PLN,0.24937538
2024-01-23,PLN,0.24937853
2024-01-24,PLN,0.24937565
2024-01-25,PLN,0.24937648
2024-01-26,PLN,0.24937182
2024-01-28,PLN,0.24939788
2024-01-29,PLN,0.24937708
2024-01-30,PLN,0.24937564
2024-01-31,PLN,0.24937588
2024-02-01,PLN,0.25000017
2024-02-02,PLN,0.25000021
2024-02-05,PLN,0.24999957
2024-02-06,PLN,0.249999
2024-02-07,PLN,0.25000017
2024-02-08,PLN,0.25000007
2024-02-09,PLN,0.25000384
2024-02-12,PLN,0.2500003
2024-02-13,PLN,0.25000113
2024-02-14,PLN,0.25000141
2024-02-15,PLN,0.25000168
2024-02-16,PLN,0.25000032
2024-02-19,PLN,0.25000042
2024-02-20,PLN,0.25000155
2024-02-21,PLN,0.24999973
2024-02-22,PLN,0.2499998
2024-02-23,PLN,0.25000033
2024-02-26,PLN,0.25000073
2024-02-27,PLN,0.24999978
2024-02-28,PLN,0.25000073
2024-02-29,PLN,0.25000096
2024-03-01,PLN,0.2525262
2024-03-03,PLN,0.25253755
2024-03-04,PLN,0.25252527
2024-03-05,PLN,0.25252636
2024-03-06,PLN,0.25252523
2024-03-07,PLN,0.25252518
2024-03-08,PLN,0.25253079
2024-03-09,PLN,0.25251674
2024-03-11,PLN,0.25252422
2024-03-12,PLN,0.2525259
2024-03-13,PLN,0.25252416
2024-03-14,PLN,0.25252602
2024-03-15,PLN,0.25252795
2024-03-18,PLN,0.25252619
2024-03-19,PLN,0.25252728
2024-03-20,PLN,0.25252683
2024-03-21,PLN,0.25252725
2024-03-22,PLN,0.25252459
2024-03-25,PLN,0.25252674
2024-03-26,PLN,0.25252679
2024-03-27,PLN,0.25252646
2024-03-28,PLN,0.25252639
2024-03-29,PLN,0.25252817
2024-04-02,PLN,0.24937719
2024-04-03,PLN,0.24937696
2024-04-04,PLN,0.24937789
2024-04-05,PLN,0.24937626
2024-04-07,PLN,0.24937612
2024-04-08,PLN,0.24937639
2024-04-09,PLN,0.24937604
2024-04-10,PLN,0.24937556
2024-04-11,PLN,0.24937601
2024-04-12,PLN,0.24938047
2024-04-15,PLN,0.24937502
2024-04-16,PLN,0.24937513
2024-04-17,PLN,0.24937594
2024-04-18,PLN,0.24937519
2024-04-19,PLN,0.24937753
2024-04-22,PLN,0.24937529
2024-04-23,PLN,0.2493757
2024-04-24,PLN,0.24937809
2024-04-25,PLN,0.24937733
2024-04-26,PLN,0.24937171
2024-04-29,PLN,0.2493773
2024-04-30,PLN,0.24937798
2024-05-02,PLN,0.25252711
2024-05-06,PLN,0.25252537
2024-05-07,PLN,0.25252522
2024-05-08,PLN,0.25252588
2024-05-09,PLN,0.25253125
2024-05-10,PLN,0.25252632
2024-05-13,PLN,0.25252586
2024-05-14,PLN,0.25252668
2024-05-15,PLN,0.25252616
2024-05-16,PLN,0.25252699
2024-05-17,PLN,0.2525323
2024-05-20,PLN,0.25252409
2024-05-21,PLN,0.2525253
2024-05-22,PLN,0.25252667
2024-05-23,PLN,0.25252662
2024-05-24,PLN,0.25252276
2024-05-27,PLN,0.25252646
2024-05-28,PLN,0.25252576
2024-05-29,PLN,0.25252636
2024-05-30,PLN,0.25252602
2024-05-31,PLN,0.25252744
2024-06-03,PLN,0.24937635
2024-06-04,PLN,0.24937626
2024-06-05,PLN,0.24937605
2024-06-06,PLN,0.24937565
2024-06-07,PLN,0.24937504
2024-06-10,PLN,0.24937523
2024-06-11,PLN,0.24937546
2024-06-12,PLN,0.24937654
2024-06-13,PLN,0.24937509
2024-06-14,PLN,0.24937956
2024-06-17,PLN,0.24937575
2024-06-18,PLN,0.24937784
2024-06-19,PLN,0.24937157
2024-06-20,PLN,0.24937691
2024-06-21,PLN,0.2493836
2024-06-22,PLN,0.24938201
2024-06-24,PLN,0.2493751
2024-06-25,PLN,0.24937456
2024-06-26,PLN,0.24937844
2024-06-27,PLN,0.24937621
2024-06-28,PLN,0.24937507
2024-06-29,PLN,0.24938378
2024-06-30,PLN,0.24939156
2024-07-01,PLN,0.25380822
2024-07-02,PLN,0.25380879
2024-07-03,PLN,0.25380348
2024-07-04,PLN,0.25380759
2024-07-05,PLN,0.25380763
2024-07-08,PLN,0.25380343
2024-07-09,PLN,0.25380589
2024-07-10,PLN,0.25380809
2024-07-11,PLN,0.25380728
2024-07-12,PLN,0.2538023
2024-07-15,PLN,0.25380673
2024-07-16,PLN,0.25380444
2024-07-17,PLN,0.25380388
2024-07-18,PLN,0.25380632
2024-07-19,PLN,0.25381289
2024-07-22,PLN,0.25380522
2024-07-23,PLN,0.25380551
2024-07-24,PLN,0.25380619
2024-07-25,PLN,0.25380748
2024-07-26,PLN,0.25379988
2024-07-27,PLN,0.25382367
2024-07-29,PLN,0.25380672
2024-07-30,PLN,0.25380992
2024-07-31,PLN,0.25380329
2024-08-01,PLN,0.25706907
2024-08-02,PLN,0.25706878
2024-08-05,PLN,0.25706938
2024-08-06,PLN,0.25706884
2024-08-07,PLN,0.25707024
2024-08-08,PLN,0.25706912
2024-08-09,PLN,0.25707097
2024-08-12,PLN,0.25707343
2024-08-13,PLN,0.25706906
2024-08-14,PLN,0.2570677
2024-08-16,PLN,0.2570708
2024-08-19,PLN,0.25707065
2024-08-20,PLN,0.25706791
2024-08-21,PLN,0.25706762
2024-08-22,PLN,0.25706793
2024-08-23,PLN,0.25706942
2024-08-26,PLN,0.2570693
2024-08-27,PLN,0.25707129
2024-08-28,PLN,0.25707009
2024-08-29,PLN,0.25706802
2024-08-30,PLN,0.25707937
2024-08-31,PLN,0.25706177
2024-09-02,PLN,0.25974178
2024-09-03,PLN,0.25973898
2024-09-04,PLN,0.25974066
2024-09-05,PLN,0.2597396
2024-09-06,PLN,0.25974075
2024-09-09,PLN,0.25973995
2024-09-10,PLN,0.25974018
2024-09-11,PLN,0.25973932
2024-09-12,PLN,0.25974308
2024-09-13,PLN,0.25974569
2024-09-15,PLN,0.25974367
2024-09-16,PLN,0.25973757
2024-09-17,PLN,0.25974247
2024-09-18,PLN,0.25974088
2024-09-19,PLN,0.25973869
2024-09-20,PLN,0.25973931
2024-09-22,PLN,0.25973692
2024-09-23,PLN,0.25974131
2024-09-24,PLN,0.25974032
2024-09-25,PLN,0.25973918
2024-09-26,PLN,0.25974164
2024-09-27,PLN,0.25974839
2024-09-30,PLN,0.25973752
2024-10-01,PLN,0.25252571
2024-10-02,PLN,0.25252633
2024-10-03,PLN,0.2525246
2024-10-04,PLN,0.25253605
2024-10-07,PLN,0.25252682
2024-10-08,PLN,0.25252733
2024-10-09,PLN,0.25252672
2024-10-10,PLN,0.25252733
2024-10-11,PLN,0.25253204
2024-10-14,PLN,0.25252547
2024-10-15,PLN,0.25252308
2024-10-16,PLN,0.25252562
2024-10-17,PLN,0.25252449
2024-10-18,PLN,0.25252611
2024-10-21,PLN,0.25253075
2024-10-22,PLN,0.25252675
2024-10-23,PLN,0.25252471
2024-10-24,PLN,0.25252628
2024-10-25,PLN,0.25252754
2024-10-26,PLN,0.25251773
2024-10-28,PLN,0.25252835
2024-10-29,PLN,0.2525252
2024-10-30,PLN,0.25252783
2024-10-31,PLN,0.25252798
2024-11-02,PLN,0.24510225
2024-11-04,PLN,0.2450979
2024-11-05,PLN,0.24509795
2024-11-06,PLN,0.24509725
2024-11-07,PLN,0.24509615
2024-11-08,PLN,0.24511391
2024-11-11,PLN,0.24510225
2024-11-12,PLN,0.24509911
2024-11-13,PLN,0.24509656
2024-11-14,PLN,0.24509938
2024-11-15,PLN,0.24509903
2024-11-16,PLN,0.24510886
2024-11-17,PLN,0.24509226
2024-11-18,PLN,0.24509592
2024-11-19,PLN,0.2450982
2024-11-20,PLN,0.24509739
2024-11-21,PLN,0.24509858
2024-11-22,PLN,0.24509944
2024-11-25,PLN,0.24509944
2024-11-26,PLN,0.24510177
2024-11-27,PLN,0.24509725
2024-11-28,PLN,0.24509372
2024-11-29,PLN,0.24509885
2024-11-30,PLN,0.24508738
2024-12-02,PLN,0.24570037
2024-12-03,PLN,0.24569294
2024-12-04,PLN,0.24569962
2024-12-05,PLN,0.24570024
2024-12-06,PLN,0.24570419
2024-12-09,PLN,0.24570025
2024-12-10,PLN,0.24569224
2024-12-11,PLN,0.24570182
2024-12-12,PLN,0.24570088
2024-12-13,PLN,0.24570421
2024-12-16,PLN,0.24569775
2024-12-17,PLN,0.24569894
2024-12-18,PLN,0.24569936
2024-12-19,PLN,0.24570062
2024-12-20,PLN,0.24570325
2024-12-21,PLN,0.24572299
2024-12-23,PLN,0.24569342
2024-12-24,PLN,0.24569979
2024-12-27,PLN,0.24570258
2024-12-28,PLN,0.24570202
2024-12-30,PLN,0.24570288
2024-12-31,PLN,0.24570376
2025-01-02,PLN,0.24390189
2025-01-03,PLN,0.24390574
2025-01-04,PLN,0.24392153
2025-01-07,PLN,0.24390337
2025-01-08,PLN,0.24390195
2025-01-09,PLN,0.24390001
2025-01-10,PLN,0.24390283
2025-01-11,PLN,0.24392682
2025-01-13,PLN,0.24390234
2025-01-14,PLN,0.24390155
2025-01-15,PLN,0.24390506
2025-01-16,PLN,0.24389901
2025-01-17,PLN,0.24390668
2025-01-18,PLN,0.24390102
2025-01-20,PLN,0.24390126
2025-01-21,PLN,0.24390245
2025-01-22,PLN,0.2438994
2025-01-23,PLN,0.24390282
2025-01-24,PLN,0.24390661
2025-01-27,PLN,0.24390158
2025-01-28,PLN,0.24390328
2025-01-29,PLN,0.24390564
2025-01-30,PLN,0.24390346
2025-01-31,PLN,0.24390641
2025-02-02,PLN,0.24938104
2025-02-03,PLN,0.24937569
2025-02-04,PLN,0.24937682
2025-02-05,PLN,0.24937601
2025-02-06,PLN,0.24937651
2025-02-07,PLN,0.24937795
2025-02-08,PLN,0.24938175
2025-02-10,PLN,0.24937694
2025-02-11,PLN,0.24937387
2025-02-12,PLN,0.24937772
2025-02-13,PLN,0.24938195
2025-02-14,PLN,0.24937653
2025-02-15,PLN,0.24937729
2025-02-17,PLN,0.24937675
2025-02-18,PLN,0.24938289
2025-02-19,PLN,0.24937683
2025-02-20,PLN,0.24937372
2025-02-21,PLN,0.24937597
2025-02-22,PLN,0.24941643
2025-02-24,PLN,0.2493764
2025-02-25,PLN,0.24937456
2025-02-26,PLN,0.24938003
2025-02-27,PLN,0.24937657
2025-02-28,PLN,0.24938092
2025-03-01,PLN,0.25839197
2025-03-03,PLN,0.25840019
2025-03-04,PLN,0.25839751
2025-03-05,PLN,0.25840846
2025-03-06,PLN,0.25839407
2025-03-07,PLN,0.25839788
2025-03-10,PLN,0.25840145
2025-03-11,PLN,0.25839766
2025-03-12,PLN,0.25839968
2025-03-13,PLN,0.25840247
2025-03-14,PLN,0.25839191
2025-03-15,PLN,0.2584006
2025-03-17,PLN,0.25839742
2025-03-18,PLN,0.25839741
2025-03-19,PLN,0.25839815
2025-03-20,PLN,0.25839948
2025-03-21,PLN,0.2583985
2025-03-24,PLN,0.2583983
2025-03-25,PLN,0.25839979
2025-03-26,PLN,0.25839956
2025-03-27,PLN,0.25839983
2025-03-28,PLN,0.2583988
2025-03-31,PLN,0.25839942
2025-04-01,PLN,0.26315765
2025-04-02,PLN,0.26315392
2025-04-03,PLN,0.26315516
2025-04-04,PLN,0.26316581
2025-04-05,PLN,0.26315616
2025-04-07,PLN,0.26315679
2025-04-08,PLN,0.26315836
2025-04-09,PLN,0.26316274
2025-04-10,PLN,0.26315811
2025-04-11,PLN,0.26315549
2025-04-14,PLN,0.26315714
2025-04-15,PLN,0.26316086
2025-04-16,PLN,0.26315849
2025-04-17,PLN,0.26315706
2025-04-18,PLN,0.26315865
2025-04-19,PLN,0.26318425
2025-04-20,PLN,0.26314958
2025-04-21,PLN,0.26319899
2025-04-22,PLN,0.26315852
2025-04-23,PLN,0.26315725
2025-04-24,PLN,0.26315726
2025-04-25,PLN,0.26316478
2025-04-27,PLN,0.26311284
2025-04-28,PLN,0.26315937
2025-04-29,PLN,0.26315741
2025-04-30,PLN,0.26317156
2025-05-02,PLN,0.26525204
2025-05-05,PLN,0.26525393
2025-05-06,PLN,0.26525093
2025-05-07,PLN,0.26525143
2025-05-08,PLN,0.26525313
2025-05-09,PLN,0.26525542
2025-05-10,PLN,0.26524174
2025-05-12,PLN,0.26524992
2025-05-13,PLN,0.26524768
2025-05-14,PLN,0.2652518
2025-05-15,PLN,0.26525351
2025-05-16,PLN,0.26525004
2025-05-19,PLN,0.26525386
2025-05-20,PLN,0.26525218
2025-05-21,PLN,0.26525278
2025-05-22,PLN,0.26525141
2025-05-23,PLN,0.26524901
2025-05-24,PLN,0.26521167
2025-05-26,PLN,0.26525393
2025-05-27,PLN,0.26524469
2025-05-28,PLN,0.2652547
2025-05-29,PLN,0.26526245
2025-05-30,PLN,0.26525273
2025-05-31,PLN,0.26524755
2025-06-01,PLN,0.27027465
2025-06-02,PLN,0.270268
2025-06-03,PLN,0.27026862
2025-06-04,PLN,0.27026451
2025-06-05,PLN,0.27026971
2025-06-06,PLN,0.27026969
2025-06-07,PLN,0.27027034
2025-06-09,PLN,0.27026815
2025-06-10,PLN,0.27027029
2025-06-11,PLN,0.27027024
2025-06-12,PLN,0.27027161
2025-06-13,PLN,0.27027091
2025-06-14,PLN,0.27027943
2025-06-16,PLN,0.27026793
2025-06-17,PLN,0.27026843
2025-06-18,PLN,0.2702669
2025-06-20,PLN,0.27027563
2025-06-21,PLN,0.27027333
2025-06-23,PLN,0.27027023
2025-06-24,PLN,0.27026989
2025-06-25,PLN,0.27026814
2025-06-26,PLN,0.27027099
2025-06-27,PLN,0.27026797
2025-06-30,PLN,0.27026475
2025-07-01,PLN,0.27472553
2025-07-02,PLN,0.27472518
2025-07-03,PLN,0.27472738
2025-07-04,PLN,0.27473098
2025-07-07,PLN,0.27472934
2025-07-08,PLN,0.27472703
2025-07-09,PLN,0.27472559
2025-07-10,PLN,0.27472655
2025-07-11,PLN,0.27472857
2025-07-12,PLN,0.27472554
2025-07-14,PLN,0.27471857
2025-07-15,PLN,0.2747262
2025-07-16,PLN,0.27472988
2025-07-17,PLN,0.27472456
2025-07-18,PLN,0.27472117
2025-07-19,PLN,0.27473742
2025-07-21,PLN,0.27472386
2025-07-22,PLN,0.2747237
2025-07-23,PLN,0.27472398
2025-07-24,PLN,0.27472129
2025-07-25,PLN,0.27472418
2025-07-26,PLN,0.27475632
2025-07-28,PLN,0.27472532
2025-07-29,PLN,0.27472474
2025-07-30,PLN,0.27472627
2025-07-31,PLN,0.27471642
2025-08-01,PLN,0.27322757
2025-08-02,PLN,0.2731918
2025-08-03,PLN,0.27324301
2025-08-04,PLN,0.27322555
2025-08-05,PLN,0.27322532
2025-08-06,PLN,0.2732226
2025-08-07,PLN,0.27322366
2025-08-08,PLN,0.27322346
2025-08-09,PLN,0.27323205
2025-08-11,PLN,0.27322423
2025-08-12,PLN,0.27322562
2025-08-13,PLN,0.27322562
2025-08-14,PLN,0.27322721
2025-08-16,PLN,0.27318232
2025-08-18,PLN,0.2732235
2025-08-19,PLN,0.27322522
2025-08-20,PLN,0.27322365
2025-08-21,PLN,0.27322488
2025-08-22,PLN,0.27322287
2025-08-25,PLN,0.27322558
2025-08-26,PLN,0.27322934
2025-08-27,PLN,0.27322532
2025-08-28,PLN,0.27322343
2025-08-29,PLN,0.27321665
2025-08-30,PLN,0.27320602
2025-08-31,PLN,0.27322174
2025-09-01,PLN,0.27548324
2025-09-02,PLN,0.27547668
2025-09-03,PLN,0.27548294
2025-09-04,PLN,0.27548624
2025-09-05,PLN,0.27548561
2025-09-06,PLN,0.27547725
2025-09-07,PLN,0.27545844
2025-09-08,PLN,0.27547975
2025-09-09,PLN,0.27548331
2025-09-10,PLN,0.27548356
2025-09-11,PLN,0.2754826
2025-09-12,PLN,0.2754837
2025-09-15,PLN,0.27548225
2025-09-16,PLN,0.27548324
2025-09-17,PLN,0.27548393
2025-09-18,PLN,0.27547912
2025-09-19,PLN,0.27548059
2025-09-20,PLN,0.27547909
2025-09-22,PLN,0.27547832
2025-09-23,PLN,0.2754843
2025-09-24,PLN,0.27548957
2025-09-25,PLN,0.27548327
2025-09-26,PLN,0.2754775
2025-09-27,PLN,0.27547576
2025-09-28,PLN,0.27546831
2025-09-29,PLN,0.27548351
2025-09-30,PLN,0.27547856
2025-10-01,PLN,0.27397354
2025-10-02,PLN,0.27397214
2025-10-03,PLN,0.27396967
2025-10-04,PLN,0.27397162
2025-10-06,PLN,0.27397984
2025-10-07,PLN,0.27397345
2025-10-08,PLN,0.27397168
2025-10-09,PLN,0.27397369
2025-10-10,PLN,0.27396942
2025-10-11,PLN,0.2739799
2025-10-13,PLN,0.27397227
2025-10-14,PLN,0.27397607
2025-10-15,PLN,0.27397499
2025-10-16,PLN,0.27397157
2025-10-17,PLN,0.27397295
2025-10-18,PLN,0.27399382
2025-10-20,PLN,0.27397161
2025-10-21,PLN,0.27397459
2025-10-22,PLN,0.27397529
2025-10-23,PLN,0.27396805
2025-10-24,PLN,0.27397295
2025-10-27,PLN,0.27398039
2025-10-28,PLN,0.27397355
2025-10-29,PLN,0.27397409
2025-10-30,PLN,0.27397271
2025-10-31,PLN,0.27396636
2025-11-01,PLN,0.27247893
2025-11-02,PLN,0.2724774
2025-11-03,PLN,0.2724802
2025-11-04,PLN,0.27248082
2025-11-05,PLN,0.27247889
2025-11-06,PLN,0.27247915
2025-11-07,PLN,0.27248293
2025-11-10,PLN,0.2725058
2025-11-12,PLN,0.27248098
2025-11-13,PLN,0.27248019
2025-11-14,PLN,0.2724802
2025-11-15,PLN,0.27247356
2025-11-17,PLN,0.27248033
2025-11-18,PLN,0.27248157
2025-11-19,PLN,0.27248141
2025-11-20,PLN,0.27247987
2025-11-21,PLN,0.27247958
2025-11-22,PLN,0.27250038
2025-11-24,PLN,0.27248216
2025-11-25,PLN,0.27248145
2025-11-26,PLN,0.27248142
2025-11-27,PLN,0.27247943
2025-11-28,PLN,0.27248626
2025-11-29,PLN,0.27248574
2025-12-01,PLN,0.27777913
2025-12-02,PLN,0.27777842
2025-12-03,PLN,0.27777935
2025-12-04,PLN,0.27777766
2025-12-05,PLN,0.2777551
2025-12-06,PLN,0.27777722
2025-12-07,PLN,0.27779554
2025-12-08,PLN,0.27777456
2025-12-09,PLN,0.27777737
2025-12-10,PLN,0.27777816
2025-12-11,PLN,0.27777827
2025-12-12,PLN,0.27777807
2025-12-15,PLN,0.27777717
2025-12-16,PLN,0.27777713
2025-12-17,PLN,0.27777787
2025-12-18,PLN,0.27777914
2025-12-19,PLN,0.27777464
2025-12-22,PLN,0.27777694
2025-12-23,PLN,0.27777754
2025-12-24,PLN,0.27777783
2025-12-28,PLN,0.27780734
2025-12-29,PLN,0.27777556
2025-12-30,PLN,0.27778203
2025-12-31,PLN,0.27778534
2026-01-01,PLN,0.27853259
2026-01-02,PLN,0.27855162
2026-01-03,PLN,0.2785529
2026-01-05,PLN,0.27855079
2026-01-07,PLN,0.27855274
2026-01-08,PLN,0.2785512
2026-01-09,PLN,0.27855215
2026-01-10,PLN,0.27855964
2026-01-12,PLN,0.27855245
2026-01-13,PLN,0.27855171
2026-01-14,PLN,0.27855905
2026-01-15,PLN,0.27855295
2026-01-16,PLN,0.27855339
2026-01-17,PLN,0.27855879
2026-01-19,PLN,0.27855082
2026-01-20,PLN,0.2785509
2026-01-21,PLN,0.27855178
2026-01-22,PLN,0.27855309
2026-01-23,PLN,0.27855604
2026-01-26,PLN,0.27855334
2026-01-27,PLN,0.27855088
2026-01-28,PLN,0.27855373
2026-01-29,PLN,0.27854902
2026-01-30,PLN,0.278549
2026-02-02,PLN,0.28089702
2026-02-03,PLN,0.28089912
2026-02-04,PLN,0.28089842
2026-02-05,PLN,0.28089929
2026-02-06,PLN,0.2808999
2026-02-07,PLN,0.28090726
2026-02-09,PLN,0.28089974
2026-02-10,PLN,0.28089941
2026-02-11,PLN,0.28089756
2026-02-12,PLN,0.28089917
2026-02-13,PLN,0.28089908
2026-02-14,PLN,0.28093373
2026-02-16,PLN,0.2809
2026-02-17,PLN,0.28090004
2026-02-18,PLN,0.28090111
2026-02-19,PLN,0.28089573
2026-02-20,PLN,0.28089933
2026-02-23,PLN,0.28089898
2026-02-24,PLN,0.28089961
2026-02-25,PLN,0.28090154
2026-02-26,PLN,0.28090046
2026-02-27,PLN,0.28089665
2026-02-28,PLN,0.28094509
2026-03-02,PLN,0.27026782
2026-03-03,PLN,0.27026878
2026-03-04,PLN,0.27026952
2026-03-05,PLN,0.2702695
2026-03-06,PLN,0.27026875
2026-03-09,PLN,0.2702689
2026-03-10,PLN,0.27026822
2026-03-11,PLN,0.27026896
2026-03-12,PLN,0.27026894
2026-03-13,PLN,0.2702658
2026-03-16,PLN,0.27026933
2026-03-17,PLN,0.27026454
2026-03-18,PLN,0.2702502
2026-03-19,PLN,0.2702684
2026-03-20,PLN,0.2702666
2026-03-21,PLN,0.27025681
2026-03-23,PLN,0.27027014
2026-03-24,PLN,0.27027118
2026-03-25,PLN,0.27027046
